id,year,Q
149,2011,0.012
149,2012,0.128
149,2013,1.289
149,2014,0.405
149,2015,-1.249
150,2006,1.31
150,2007,0.859
150,2008,0.597
150,2009,0.23
150,2010,0.111
150,2011,0.011
150,2012,0.075
150,2013,1.338
150,2014,0.324
150,2015,-1.501
151,2006,1.258
151,2007,0.904
151,2008,0.535
151,2009,0.15
151,2010,0.102
151,2011,-0.027
151,2012,0.078
151,2013,1.262
151,2014,0.473
151,2015,-1.589
152,2006,1.339
152,2007,0.835
152,2008,0.367
152,2009,0.248
152,2010,0.112
152,2011,0.158
152,2012,0.14
152,2013,1.228
152,2014,0.472
152,2015,-1.589
153,2006,1.397
153,2007,0.738
153,2008,0.354
153,2009,0.356
153,2010,-0.089
153,2011,0.017
153,2012,0.088
153,2013,1.3
153,2014,0.54
153,2015,-1.46
154,2006,-0.955
154,2007,-0.519
154,2008,0.331
154,2009,0.533
154,2010,0.94
154,2011,-1.115
154,2012,-0.392
154,2013,0.951
154,2014,-0.747
154,2015,-1.178
155,2006,-1.055
155,2007,-0.206
155,2008,0.32
155,2009,0.449
155,2010,0.957
155,2011,-0.804
155,2012,0.116
155,2013,1.167
155,2014,-0.727
155,2015,-1.356
156,2006,-1.055
156,2007,-0.206
156,2008,0.321
156,2009,0.449
156,2010,0.959
156,2011,-0.804
156,2012,0.115
156,2013,1.168
156,2014,-0.729
156,2015,-1.357
157,2006,-0.748
157,2007,-0.071
157,2008,0.359
157,2009,0.058
157,2010,1.799
157,2011,-0.248
157,2012,-0.071
157,2013,1.328
157,2014,-0.806
157,2015,-1.796
158,2006,-0.64
158,2007,-0.148
158,2008,0.313
158,2009,-0.301
158,2010,1.998
158,2011,-0.045
158,2012,-0.048
158,2013,1.294
158,2014,-0.987
158,2015,-1.815
159,2006,-0.907
159,2007,-0.356
159,2008,0.023
159,2009,-0.647
159,2010,1.823
159,2011,-0.277
159,2012,-0.293
159,2013,1.04
159,2014,-0.873
159,2015,-1.746
160,2006,-0.378
160,2007,0.214
160,2008,0.468
160,2009,0.31
160,2010,1.501
160,2011,-0.101
160,2012,-0.035
160,2013,0.889
160,2014,-1.275
160,2015,-1.696
161,2006,-0.859
161,2007,0.437
161,2008,1.152
161,2009,-0.423
161,2010,2.266
161,2011,0.223
161,2012,0.213
161,2013,0.361
161,2014,-0.251
161,2015,-1.29
162,2006,-0.834
162,2007,0.442
162,2008,1.111
162,2009,-0.65
162,2010,1.938
162,2011,-0.034
162,2012,-0.089
162,2013,0.512
162,2014,-0.431
162,2015,-1.022
163,2006,-0.877
163,2007,0.569
163,2008,0.962
163,2009,-0.589
163,2010,2.31
163,2011,-0.361
163,2012,-0.069
163,2013,0.686
163,2014,0.036
163,2015,-0.523
164,2006,-0.07
164,2007,0.105
164,2008,1.762
164,2009,-0.321
164,2010,1.822
164,2011,1.128
164,2012,1.032
164,2013,0.777
164,2014,0.223
164,2015,-0.029
165,2006,-0.102
165,2007,0.669
165,2008,1.351
165,2009,0.074
165,2010,1.768
165,2011,1.174
165,2012,0.923
165,2013,1.868
165,2014,-0.477
165,2015,-1.404
166,2006,-0.383
166,2007,0.221
166,2008,1.04
166,2009,-0.648
166,2010,1.799
166,2011,0.796
166,2012,1.574
166,2013,1.539
166,2014,-0.118
166,2015,-1.166
167,2006,-0.558
167,2007,0.727
167,2008,1.274
167,2009,-0.254
167,2010,1.82
167,2011,0.515
167,2012,1.347
167,2013,1.435
167,2014,-0.379
167,2015,-1.285
168,2006,-0.559
168,2007,0.732
168,2008,1.29
168,2009,-0.256
168,2010,1.85
168,2011,0.527
168,2012,1.358
168,2013,1.446
168,2014,-0.381
168,2015,-1.254
169,2006,-0.273
169,2007,0.475
169,2008,0.481
169,2009,-0.675
169,2010,0.696
169,2011,0.506
169,2012,1.039
169,2013,1.04
169,2014,0.394
169,2015,-0.471
170,2006,0.114
170,2007,0.352
170,2008,0.432
170,2009,-0.318
170,2010,0.331
170,2011,0.502
170,2012,0.953
170,2013,0.945
170,2014,0.258
170,2015,-0.129
171,2006,0.259
171,2007,0.472
171,2008,0.536
171,2009,0.011
171,2010,0.427
171,2011,0.521
171,2012,0.732
171,2013,0.73
171,2014,0.179
171,2015,-0.158
172,2006,0.502
172,2007,0.598
172,2008,0.896
172,2009,0.381
172,2010,0.691
172,2011,0.712
172,2012,1.145
172,2013,1.161
172,2014,0.226
172,2015,-0.324
173,2006,0.529
173,2007,0.299
173,2008,0.432
173,2009,0.467
173,2010,0.483
173,2011,0.519
173,2012,0.84
173,2013,0.892
173,2014,0.256
173,2015,0.08
174,2006,0.78
174,2007,0.548
174,2008,1.246
174,2009,0.779
174,2010,0.701
174,2011,0.886
174,2012,1.065
174,2013,0.93
174,2014,0.716
174,2015,-0.345
175,2006,0.877
175,2007,0.462
175,2008,0.879
175,2009,0.756
175,2010,0.746
175,2011,0.658
175,2012,1.075
175,2013,0.882
175,2014,0.592
175,2015,-0.771
176,2006,1.052
176,2007,0.812
176,2008,0.498
176,2009,0.717
176,2010,-0.109
176,2011,-0.213
176,2012,1.103
176,2013,0.874
176,2014,0.485
176,2015,-0.707
177,2006,1.537
177,2007,0.83
177,2008,-0.139
177,2009,0.693
177,2010,-0.424
177,2011,-0.348
177,2012,0.58
177,2013,1.411
177,2014,0.623
177,2015,-1.093
178,2006,1.338
178,2007,0.846
178,2008,-0.058
178,2009,0.739
178,2010,-0.385
178,2011,-0.202
178,2012,0.314
178,2013,1.494
178,2014,0.522
178,2015,-1.231
179,2006,1.428
179,2007,0.464
179,2008,-0.33
179,2009,1.214
179,2010,-0.463
179,2011,0.064
179,2012,-0.172
179,2013,1.2
179,2014,0.257
179,2015,-0.664
180,2006,1.078
180,2007,0.807
180,2008,0.64
180,2009,0.157
180,2010,0.112
180,2011,0.038
180,2012,0.118
180,2013,1.328
180,2014,0.387
180,2015,-1.369
181,2006,1.191
181,2007,0.518
181,2008,-1.163
181,2009,0.764
181,2010,-0.898
181,2011,-0.171
181,2012,0.298
181,2013,1.446
181,2014,1.219
181,2015,-0.178
182,2006,1.443
182,2007,0.389
182,2008,-0.919
182,2009,0.065
182,2010,-1.28
182,2011,-0.123
182,2012,-0.047
182,2013,0.737
182,2014,0.843
182,2015,0.329
183,2006,1.097
183,2007,0.283
183,2008,-0.164
183,2009,0.435
183,2010,-0.352
183,2011,0.127
183,2012,0.198
183,2013,0.507
183,2014,1.069
183,2015,-0.959
184,2006,0.348
184,2007,0.058
184,2008,-0.032
184,2009,0.449
184,2010,0.041
184,2011,0.653
184,2012,0.122
184,2013,0.378
184,2014,0.687
184,2015,-1.625
185,2006,-0.06
185,2007,-0.354
185,2008,0.301
185,2009,0.584
185,2010,0.06
185,2011,1.076
185,2012,0.227
185,2013,0.154
185,2014,0.388
185,2015,-1.945
186,2006,-1.195
186,2007,0.004
186,2008,0.277
186,2009,0.5
186,2010,0.86
186,2011,-0.705
186,2012,-0.106
186,2013,0.974
186,2014,-0.62
186,2015,-1.306
187,2006,-1.215
187,2007,0.106
187,2008,0.524
187,2009,0.509
187,2010,1.383
187,2011,-0.569
187,2012,0.282
187,2013,1.365
187,2014,-0.402
187,2015,-1.033
188,2006,-1.085
188,2007,0.094
188,2008,0.485
188,2009,0.387
188,2010,1.21
188,2011,-0.565
188,2012,0.119
188,2013,1.313
188,2014,-0.807
188,2015,-1.501
189,2006,-0.749
189,2007,-0.073
189,2008,0.358
189,2009,0.058
189,2010,1.802
189,2011,-0.245
189,2012,-0.072
189,2013,1.328
189,2014,-0.806
189,2015,-1.796
190,2006,-0.776
190,2007,0.143
190,2008,0.489
190,2009,0.079
190,2010,2.03
190,2011,0.149
190,2012,0.186
190,2013,1.551
190,2014,-0.897
190,2015,-2.052
191,2006,-0.952
191,2007,0.141
191,2008,0.546
191,2009,0.157
191,2010,1.889
191,2011,-0.021
191,2012,0.251
191,2013,1.488
191,2014,-1.046
191,2015,-2.008
192,2006,-0.479
192,2007,0.23
192,2008,0.48
192,2009,0.038
192,2010,1.712
192,2011,-0.012
192,2012,0.565
192,2013,1.004
192,2014,-1.251
192,2015,-1.869
193,2006,-0.069
193,2007,1.365
193,2008,1.106
193,2009,-0.139
193,2010,2.616
193,2011,-0.122
193,2012,0.299
193,2013,0.763
193,2014,-0.4
193,2015,-0.573
194,2006,-0.588
194,2007,1.133
194,2008,1.134
194,2009,-1.342
194,2010,2.306
194,2011,-0.223
194,2012,-0.415
194,2013,0.573
194,2014,-0.087
194,2015,-0.493
195,2006,-1.267
195,2007,0.255
195,2008,1.398
195,2009,-0.379
195,2010,2.04
195,2011,0.131
195,2012,-0.724
195,2013,0.447
195,2014,0.045
195,2015,-0.497
196,2006,-0.778
196,2007,0.447
196,2008,1.282
196,2009,-0.399
196,2010,2.077
196,2011,0.183
196,2012,0.316
196,2013,0.375
196,2014,-0.404
196,2015,-1.42
197,2006,-0.812
197,2007,0.518
197,2008,1.099
197,2009,-0.66
197,2010,2.011
197,2011,-0.063
197,2012,0.047
197,2013,0.6
197,2014,-0.455
197,2015,-0.801
198,2006,-0.678
198,2007,0.4
198,2008,0.926
198,2009,-0.474
198,2010,2.242
198,2011,-0.102
198,2012,-0.306
198,2013,0.73
198,2014,-0.027
198,2015,-0.602
199,2006,-0.076
199,2007,0.082
199,2008,1.761
199,2009,-0.287
199,2010,1.84
199,2011,1.114
199,2012,1.029
199,2013,0.872
199,2014,0.295
199,2015,0.141
200,2006,0.227
200,2007,0.361
200,2008,2.172
200,2009,-0.76
200,2010,1.387
200,2011,1.378
200,2012,1.434
200,2013,1.21
200,2014,-0.093
200,2015,-0.809
201,2006,-0.06
201,2007,0.367
201,2008,1.84
201,2009,0.1
201,2010,1.262
201,2011,1.126
201,2012,1.477
201,2013,1.397
201,2014,0.081
201,2015,-0.812
202,2006,-0.149
202,2007,0.489
202,2008,1.577
202,2009,0.043
202,2010,1.801
202,2011,1.263
202,2012,1.371
202,2013,1.901
202,2014,-0.538
202,2015,-1.357
203,2006,-0.06
203,2007,0.405
203,2008,1.033
203,2009,-0.644
203,2010,1.39
203,2011,0.992
203,2012,1.639
203,2013,1.488
203,2014,-0.63
203,2015,-1.796
204,2006,-0.074
204,2007,0.323
204,2008,0.914
204,2009,-0.809
204,2010,1.649
204,2011,1.035
204,2012,1.512
204,2013,1.314
204,2014,-0.547
204,2015,-1.976
205,2006,-0.468
205,2007,0.585
205,2008,1.303
205,2009,-0.419
205,2010,1.825
205,2011,0.79
205,2012,1.592
205,2013,1.594
205,2014,-0.373
205,2015,-1.175
206,2006,-0.469
206,2007,0.586
206,2008,1.303
206,2009,-0.419
206,2010,1.825
206,2011,0.79
206,2012,1.591
206,2013,1.594
206,2014,-0.373
206,2015,-1.174
207,2006,0.025
207,2007,0.553
207,2008,0.595
207,2009,-0.346
207,2010,0.631
207,2011,0.59
207,2012,1.092
207,2013,1.129
207,2014,0.207
207,2015,-0.543
208,2006,0.263
208,2007,0.524
208,2008,0.582
208,2009,-0.329
208,2010,0.377
208,2011,0.678
208,2012,1.104
208,2013,1.031
208,2014,0.373
208,2015,-0.997
209,2006,0.56
209,2007,0.64
209,2008,0.627
209,2009,0.192
209,2010,0.535
209,2011,0.681
209,2012,1.018
209,2013,1.031
209,2014,0.469
209,2015,-0.678
210,2006,0.696
210,2007,0.721
210,2008,0.595
210,2009,0.021
210,2010,0.43
210,2011,0.747
210,2012,1.062
210,2013,1.131
210,2014,0.528
210,2015,-1.078
211,2006,0.962
211,2007,0.574
211,2008,0.555
211,2009,0.551
211,2010,-0.071
211,2011,0.163
211,2012,1.016
211,2013,1.133
211,2014,0.407
211,2015,-0.66
212,2006,1.294
212,2007,0.896
212,2008,-0.139
212,2009,0.785
212,2010,-0.716
212,2011,-0.395
212,2012,0.553
212,2013,1.258
212,2014,0.424
212,2015,-1.092
213,2006,1.427
213,2007,0.912
213,2008,-0.147
213,2009,0.784
213,2010,-0.649
213,2011,-0.388
213,2012,0.551
213,2013,1.254
213,2014,0.499
213,2015,-1.189
214,2006,1.11
214,2007,1.128
214,2008,-1.136
214,2009,1.328
214,2010,-0.8
214,2011,-0.254
214,2012,0.309
214,2013,1.612
214,2014,0.212
214,2015,-1.776
215,2006,1.306
215,2007,0.873
215,2008,-0.995
215,2009,1.402
215,2010,-0.734
215,2011,-0.225
215,2012,0.278
215,2013,1.695
215,2014,0.588
215,2015,-1.037
216,2006,1.285
216,2007,0.782
216,2008,-0.73
216,2009,1.315
216,2010,-0.473
216,2011,0.138
216,2012,0.284
216,2013,1.903
216,2014,0.812
216,2015,-0.592
217,2006,1.044
217,2007,0.461
217,2008,-0.971
217,2009,1.051
217,2010,-0.591
217,2011,-0.207
217,2012,0.212
217,2013,1.991
217,2014,0.974
217,2015,-0.711
218,2006,1.135
218,2007,0.694
218,2008,-0.607
218,2009,0.879
218,2010,-0.623
218,2011,0.549
218,2012,0.491
218,2013,1.674
218,2014,0.59
218,2015,-0.855
219,2006,-0.561
219,2007,0.532
219,2008,0.314
219,2009,0.002
219,2010,1.048
219,2011,-0.691
219,2012,-0.074
219,2013,0.574
219,2014,-0.988
219,2015,0.295
220,2006,-1.049
220,2007,0.508
220,2008,0.369
220,2009,0.28
220,2010,1.801
220,2011,-0.423
220,2012,0.06
220,2013,1.331
220,2014,-0.991
220,2015,-1.253
221,2006,-1.111
221,2007,0.483
221,2008,0.563
221,2009,0.323
221,2010,1.721
221,2011,-0.283
221,2012,0.161
221,2013,1.442
221,2014,-1.156
221,2015,-1.19
222,2006,-1.146
222,2007,0.304
222,2008,0.591
222,2009,0.363
222,2010,1.574
222,2011,-0.285
222,2012,0.226
222,2013,1.556
222,2014,-0.974
222,2015,-1.543
223,2006,-1.066
223,2007,0.325
223,2008,0.647
223,2009,0.373
223,2010,1.64
223,2011,-0.233
223,2012,0.263
223,2013,1.558
223,2014,-0.988
223,2015,-1.622
224,2006,-0.979
224,2007,0.29
224,2008,0.687
224,2009,0.255
224,2010,1.787
224,2011,-0.06
224,2012,0.333
224,2013,1.557
224,2014,-0.944
224,2015,-1.845
225,2006,-0.955
225,2007,0.133
225,2008,0.542
225,2009,0.15
225,2010,1.906
225,2011,-0.015
225,2012,0.259
225,2013,1.488
225,2014,-1.051
225,2015,-2.008
226,2006,-0.732
226,2007,0.396
226,2008,0.258
226,2009,0.017
226,2010,1.754
226,2011,0.272
226,2012,0.634
226,2013,1.038
226,2014,-2.058
226,2015,-2.23
227,2006,-1.079
227,2007,0.524
227,2008,-0.143
227,2009,-0.862
227,2010,1.409
227,2011,0.271
227,2012,-0.611
227,2013,0.803
227,2014,-1.497
227,2015,-1.702
228,2006,-1.403
228,2007,-0.074
228,2008,-0.111
228,2009,-1.818
228,2010,1.056
228,2011,-0.865
228,2012,-0.664
228,2013,0.613
228,2014,-1.219
228,2015,-0.868
229,2006,-1.367
229,2007,0.405
229,2008,0.235
229,2009,-1.546
229,2010,1.464
229,2011,-0.749
229,2012,-0.493
229,2013,0.921
229,2014,-1.196
229,2015,-1.162
230,2006,-0.211
230,2007,0.978
230,2008,0.825
230,2009,-0.33
230,2010,2.044
230,2011,-0.362
230,2012,-0.166
230,2013,0.437
230,2014,-0.723
230,2015,-0.757
231,2006,-0.052
231,2007,1.339
231,2008,1.173
231,2009,-0.081
231,2010,2.677
231,2011,-0.049
231,2012,0.314
231,2013,0.809
231,2014,-0.513
231,2015,-0.561
232,2006,0.212
232,2007,1.581
232,2008,1.102
232,2009,0.13
232,2010,2.433
232,2011,0.031
232,2012,0.376
232,2013,0.831
232,2014,-0.468
232,2015,-0.576
233,2006,-0.082
233,2007,1.609
233,2008,1.213
233,2009,0.047
233,2010,2.637
233,2011,0.371
233,2012,0.557
233,2013,0.883
233,2014,-0.267
233,2015,-0.227
234,2006,-0.912
234,2007,1.485
234,2008,0.836
234,2009,-0.211
234,2010,2.712
234,2011,0.632
234,2012,0.135
234,2013,0.656
234,2014,0.024
234,2015,-0.367
235,2006,0.45
235,2007,1.165
235,2008,0.734
235,2009,0.154
235,2010,2.064
235,2011,0.035
235,2012,0.947
235,2013,0.692
235,2014,-0.082
235,2015,-0.481
236,2006,-0.012
236,2007,0.833
236,2008,0.635
236,2009,-0.344
236,2010,1.502
236,2011,0.164
236,2012,0.406
236,2013,0.571
236,2014,-0.18
236,2015,-0.373
237,2006,-0.498
237,2007,0.978
237,2008,1.158
237,2009,-0.855
237,2010,2.033
237,2011,-0.247
237,2012,0.052
237,2013,0.72
237,2014,-0.155
237,2015,-0.517
238,2006,-0.852
238,2007,0.746
238,2008,1.388
238,2009,-0.631
238,2010,1.972
238,2011,0.093
238,2012,0.245
238,2013,0.463
238,2014,0.217
238,2015,-0.816
239,2006,-0.618
239,2007,0.631
239,2008,1.317
239,2009,-0.597
239,2010,2.036
239,2011,0.282
239,2012,0.517
239,2013,0.321
239,2014,-0.204
239,2015,-1.418
240,2006,-1.208
240,2007,0.213
240,2008,1.418
240,2009,-0.426
240,2010,1.661
240,2011,0.199
240,2012,0.277
240,2013,0.715
240,2014,-0.117
240,2015,-1.274
241,2006,-0.311
241,2007,0.964
241,2008,1.772
241,2009,-0.32
241,2010,1.663
241,2011,0.919
241,2012,1.884
241,2013,1.878
241,2014,-0.323
241,2015,-1.035
242,2006,-0.312
242,2007,0.959
242,2008,1.771
242,2009,-0.311
242,2010,1.662
242,2011,0.916
242,2012,1.884
242,2013,1.875
242,2014,-0.314
242,2015,-1.03
243,2006,0.597
243,2007,0.682
243,2008,0.883
243,2009,-0.391
243,2010,0.221
243,2011,0.728
243,2012,1.021
243,2013,1.257
243,2014,0.324
243,2015,-1.371
244,2006,1.066
244,2007,0.571
244,2008,0.632
244,2009,0.079
244,2010,-0.3
244,2011,1.192
244,2012,0.795
244,2013,1.29
244,2014,0.68
244,2015,-1.477
245,2006,0.595
245,2007,0.204
245,2008,0.344
245,2009,0.191
245,2010,-0.588
245,2011,0.723
245,2012,0.688
245,2013,0.876
245,2014,0.849
245,2015,-1.096
246,2006,1
246,2007,0.735
246,2008,0.351
246,2009,0.366
246,2010,-0.092
246,2011,0.158
246,2012,0.887
246,2013,1.348
246,2014,0.589
246,2015,-1.243
247,2006,0.971
247,2007,0.581
247,2008,0.568
247,2009,0.541
247,2010,-0.113
247,2011,0.159
247,2012,1
247,2013,1.12
247,2014,0.4
247,2015,-0.69
248,2006,0.736
248,2007,0.753
248,2008,-0.242
248,2009,0.767
248,2010,-0.571
248,2011,0.169
248,2012,0.62
248,2013,1.001
248,2014,0.323
248,2015,-1.423
249,2006,0.848
249,2007,1.125
249,2008,-0.956
249,2009,1.088
249,2010,-0.647
249,2011,-0.138
249,2012,0.463
249,2013,1.238
249,2014,0.161
249,2015,-2.144
250,2006,1.207
250,2007,1.239
250,2008,-1.028
250,2009,1.481
250,2010,-0.67
250,2011,-0.199
250,2012,0.228
250,2013,1.684
250,2014,0.178
250,2015,-1.702
251,2006,-0.135
251,2007,0.889
251,2008,0.57
251,2009,0.061
251,2010,1.434
251,2011,-0.497
251,2012,0.31
251,2013,0.324
251,2014,-1.21
251,2015,-0.251
252,2006,-0.402
252,2007,0.698
252,2008,0.341
252,2009,-0.122
252,2010,1.404
252,2011,-0.425
252,2012,0.048
252,2013,0.447
252,2014,-0.753
252,2015,0.151
253,2006,-0.639
253,2007,0.747
253,2008,0.437
253,2009,-0.038
253,2010,1.58
253,2011,-0.468
253,2012,-0.097
253,2013,0.562
253,2014,-0.888
253,2015,-0.237
254,2006,-0.972
254,2007,0.72
254,2008,0.482
254,2009,-0.013
254,2010,1.821
254,2011,-0.385
254,2012,-0.025
254,2013,0.996
254,2014,-1.126
254,2015,-0.949
255,2006,-0.42
255,2007,0.506
255,2008,0.674
255,2009,0.217
255,2010,1.815
255,2011,0.175
255,2012,0.071
255,2013,1.534
255,2014,-0.967
255,2015,-1.678
256,2006,-0.389
256,2007,0.491
256,2008,0.514
256,2009,0.288
256,2010,1.778
256,2011,-0.007
256,2012,-0.4
256,2013,1.347
256,2014,-0.674
256,2015,-1.605
257,2006,-0.52
257,2007,0.51
257,2008,0.476
257,2009,0.223
257,2010,1.784
257,2011,-0.056
257,2012,-0.267
257,2013,1.332
257,2014,-0.75
257,2015,-1.649
258,2006,-1.17
258,2007,1.078
258,2008,0.865
258,2009,0.287
258,2010,2.366
258,2011,-0.275
258,2012,-0.013
258,2013,0.321
258,2014,-0.7
258,2015,-0.709
259,2006,-0.657
259,2007,1.039
259,2008,0.923
259,2009,0.073
259,2010,2.642
259,2011,-0.245
259,2012,0.091
259,2013,0.521
259,2014,-0.88
259,2015,-0.5
260,2006,-0.2
260,2007,0.979
260,2008,0.839
260,2009,-0.327
260,2010,2.044
260,2011,-0.347
260,2012,-0.15
260,2013,0.428
260,2014,-0.732
260,2015,-0.762
261,2006,-0.009
261,2007,1.352
261,2008,1.296
261,2009,0.022
261,2010,2.875
261,2011,0.109
261,2012,0.39
261,2013,0.867
261,2014,-0.645
261,2015,-0.453
262,2006,0.217
262,2007,1.45
262,2008,1.246
262,2009,0.078
262,2010,2.665
262,2011,0.004
262,2012,0.391
262,2013,0.804
262,2014,-0.571
262,2015,-0.647
263,2006,-0.037
263,2007,1.573
263,2008,1.224
263,2009,0.089
263,2010,2.719
263,2011,0.398
263,2012,0.561
263,2013,0.876
263,2014,-0.342
263,2015,-0.166
264,2006,-0.082
264,2007,1.24
264,2008,0.944
264,2009,0.147
264,2010,2.685
264,2011,0.155
264,2012,0.636
264,2013,0.821
264,2014,-0.279
264,2015,-0.287
265,2006,-0.327
265,2007,1.31
265,2008,1.024
265,2009,0.054
265,2010,2.626
265,2011,0.296
265,2012,0.609
265,2013,0.937
265,2014,-0.429
265,2015,-0.343
266,2006,0.502
266,2007,1.133
266,2008,0.707
266,2009,0.224
266,2010,2.043
266,2011,0.003
266,2012,0.972
266,2013,0.699
266,2014,-0.041
266,2015,-0.433
267,2006,0.038
267,2007,0.797
267,2008,0.617
267,2009,-0.273
267,2010,1.496
267,2011,0.171
267,2012,0.457
267,2013,0.573
267,2014,-0.148
267,2015,-0.325
268,2006,0.226
268,2007,0.659
268,2008,0.771
268,2009,-0.228
268,2010,1.402
268,2011,0.003
268,2012,0.361
268,2013,0.54
268,2014,-0.342
268,2015,-0.438
269,2006,-0.588
269,2007,0.547
269,2008,1.222
269,2009,-0.758
269,2010,1.596
269,2011,0.16
269,2012,0.558
269,2013,0.227
269,2014,-0.384
269,2015,-1.35
270,2006,-0.775
270,2007,0.381
270,2008,1.156
270,2009,-0.785
270,2010,1.677
270,2011,0.051
270,2012,0.636
270,2013,0.177
270,2014,-0.187
270,2015,-1.981
271,2006,-0.9
271,2007,0.347
271,2008,1.048
271,2009,-0.923
271,2010,1.662
271,2011,0.026
271,2012,0.689
271,2013,0.19
271,2014,-0.347
271,2015,-2.121
272,2006,-0.636
272,2007,0.464
272,2008,1.361
272,2009,-0.486
272,2010,-0.272
272,2011,0.927
272,2012,1.422
272,2013,1.567
272,2014,-0.144
272,2015,-0.602
273,2006,-0.698
273,2007,0.9
273,2008,2.079
273,2009,-0.342
273,2010,0.995
273,2011,0.565
273,2012,1.331
273,2013,1.753
273,2014,-0.371
273,2015,-0.793
274,2006,0.905
274,2007,0.599
274,2008,1.273
274,2009,-0.332
274,2010,0.184
274,2011,0.903
274,2012,0.899
274,2013,1.393
274,2014,0.369
274,2015,-1.458
275,2006,0.638
275,2007,0.536
275,2008,1.233
275,2009,0.061
275,2010,-0.383
275,2011,1.009
275,2012,0.679
275,2013,1.396
275,2014,0.584
275,2015,-1.446
276,2006,0.963
276,2007,0.732
276,2008,0.375
276,2009,0.349
276,2010,-0.144
276,2011,0.177
276,2012,0.869
276,2013,1.36
276,2014,0.587
276,2015,-1.232
277,2006,0.978
277,2007,0.734
277,2008,0.363
277,2009,0.358
277,2010,-0.104
277,2011,0.164
277,2012,0.872
277,2013,1.361
277,2014,0.582
277,2015,-1.219
278,2006,-0.018
278,2007,0.376
278,2008,0.552
278,2009,0.539
278,2010,0.172
278,2011,0.589
278,2012,0.52
278,2013,1.157
278,2014,0.337
278,2015,-0.684
279,2006,-0.235
279,2007,0.768
279,2008,0.476
279,2009,-0.134
279,2010,1.291
279,2011,-0.346
279,2012,0.108
279,2013,0.242
279,2014,-0.663
279,2015,-0.862
280,2006,-0.569
280,2007,0.778
280,2008,0.372
280,2009,-0.166
280,2010,1.375
280,2011,-0.365
280,2012,0.014
280,2013,0.463
280,2014,-0.791
280,2015,-1.006
281,2006,-0.831
281,2007,0.783
281,2008,0.463
281,2009,-0.055
281,2010,1.745
281,2011,-0.28
281,2012,0.03
281,2013,0.708
281,2014,-0.964
281,2015,-1.217
282,2006,-0.678
282,2007,0.573
282,2008,0.474
282,2009,-0.018
282,2010,1.701
282,2011,-0.347
282,2012,-0.007
282,2013,0.631
282,2014,-0.929
282,2015,-1.568
283,2006,-0.817
283,2007,0.56
283,2008,0.485
283,2009,-0.014
283,2010,1.676
283,2011,-0.302
283,2012,-0.076
283,2013,0.905
283,2014,-0.954
283,2015,-1.427
284,2006,-0.81
284,2007,0.545
284,2008,0.492
284,2009,-0.015
284,2010,1.684
284,2011,-0.299
284,2012,-0.084
284,2013,0.897
284,2014,-0.946
284,2015,-1.427
285,2006,-0.798
285,2007,0.963
285,2008,0.265
285,2009,-0.955
285,2010,1.403
285,2011,0.284
285,2012,-0.595
285,2013,0.862
285,2014,-1.532
285,2015,-1.738
286,2006,-1.112
286,2007,1.093
286,2008,0.876
286,2009,0.34
286,2010,2.453
286,2011,-0.107
286,2012,0.307
286,2013,0.628
286,2014,-1.11
286,2015,-0.358
287,2006,-1.134
287,2007,1.274
287,2008,0.864
287,2009,0.23
287,2010,2.192
287,2011,-0.211
287,2012,0.102
287,2013,0.612
287,2014,-1.024
287,2015,-0.515
288,2006,-0.869
288,2007,1.262
288,2008,0.954
288,2009,0.129
288,2010,2.792
288,2011,-0.264
288,2012,0.223
288,2013,0.613
288,2014,-0.936
288,2015,-0.504
289,2006,-0.078
289,2007,1.404
289,2008,1.379
289,2009,0.063
289,2010,2.784
289,2011,0.269
289,2012,0.598
289,2013,1.016
289,2014,-0.643
289,2015,-0.287
290,2006,0.01
290,2007,1.357
290,2008,1.333
290,2009,0.09
290,2010,2.886
290,2011,0.2
290,2012,0.495
290,2013,0.944
290,2014,-0.654
290,2015,-0.331
291,2006,0.248
291,2007,1.572
291,2008,1.404
291,2009,0.2
291,2010,2.642
291,2011,0.197
291,2012,0.589
291,2013,0.971
291,2014,-0.606
291,2015,-0.472
292,2006,0.015
292,2007,1.537
292,2008,1.237
292,2009,0.126
292,2010,2.734
292,2011,0.313
292,2012,0.585
292,2013,0.887
292,2014,-0.414
292,2015,-0.114
293,2006,0.027
293,2007,1.248
293,2008,0.968
293,2009,0.172
293,2010,2.713
293,2011,0.113
293,2012,0.62
293,2013,0.814
293,2014,-0.315
293,2015,-0.262
294,2006,0.232
294,2007,1.088
294,2008,0.722
294,2009,0.24
294,2010,2.323
294,2011,-0.142
294,2012,0.664
294,2013,0.579
294,2014,-0.353
294,2015,-0.388
295,2006,0.509
295,2007,1.098
295,2008,0.684
295,2009,0.216
295,2010,2.099
295,2011,-0.034
295,2012,0.961
295,2013,0.716
295,2014,-0.057
295,2015,-0.411
296,2006,0.461
296,2007,0.81
296,2008,0.308
296,2009,0.149
296,2010,1.487
296,2011,0.33
296,2012,0.571
296,2013,0.523
296,2014,0.126
296,2015,-0.282
297,2006,0.226
297,2007,0.659
297,2008,0.771
297,2009,-0.228
297,2010,1.402
297,2011,0.003
297,2012,0.361
297,2013,0.54
297,2014,-0.342
297,2015,-0.439
298,2006,-1.258
298,2007,0.748
298,2008,1.297
298,2009,-1.386
298,2010,1.953
298,2011,0.252
298,2012,0.936
298,2013,0.386
298,2014,0.336
298,2015,-1.529
